,crn,date,subj,sub_num,course,location,section,description,instructor,credit
362,@,TBA,BIT,189L,BIT 189L,TBA,-,Research in Biotech,The Staff,V
363,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
364,@,TBA,BIT,192,BIT 192,TBA,-,Internship,The Staff,V
365,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
366,@,TBA,BIT,194H,BIT 194H,TBA,-,Biotech Honors Thesis,The Staff,V
367,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
368,@,TBA,BIT,199,BIT 199,TBA,-,Special Study,The Staff,V
369,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
370,@,TBA,DEB,282,DEB 282,TBA,-,Biotechnology Internship,The Staff,V
371,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
372,@,TBA,CHE,098,CHE 098,TBA,-,Directed Gp Study,The Staff,V
373,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
374,@,TBA,CHE,099,CHE 099,TBA,-,Special Study,The Staff,V
375,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
376,@,TBA,CHE,192,CHE 192,TBA,-,Internship In Chem,The Staff,V
377,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
378,@,TBA,CHE,194HA,CHE 194HA,TBA,-,Honors Research,The Staff,2.0
379,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
380,@,TBA,CHE,194HB,CHE 194HB,TBA,-,Honors Research,The Staff,2.0
381,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
382,@,TBA,CHE,194HC,CHE 194HC,TBA,-,Honors Research,The Staff,2.0
383,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
384,@,TBA,CHE,197,CHE 197,TBA,-,Proj Chem Ed,The Staff,V
385,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
386,@,TBA,CHE,198,CHE 198,TBA,-,Directed Gp Study,The Staff,V
387,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
388,@,TBA,CHE,199,CHE 199,TBA,-,Special Study,The Staff,V
389,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
390,@,TBA,CHE,261,CHE 261,TBA,-,Current Topics,The Staff,2.0
391,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
392,@,TBA,CHE,263,CHE 263,TBA,-,Intro Res Methods,The Staff,3.0
393,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
394,@,TBA,CHE,264,CHE 264,TBA,-,Adv Res Methods,The Staff,6.0
395,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
396,@,TBA,CHE,298,CHE 298,TBA,-,Group Study,The Staff,V
397,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
398,@,TBA,CHE,298,CHE 298,TBA,062,Group Study,V,
399,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
400,@,TBA,CHE,299,CHE 299,TBA,-,Research,The Staff,V
401,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
402,@,TBA,CHE,390,CHE 390,TBA,-,Teaching Chemistry,The Staff,2.0
403,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
404,@,TBA,CHE,390,CHE 390,TBA,-,Teaching Chemistry,The Staff,2.0
405,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
406,@,TBA,CHI,092,CHI 092,TBA,-,Internship,The Staff,V
407,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
408,@,TBA,CHI,098,CHI 098,TBA,-,Directed Gp Study,The Staff,V
409,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
410,@,TBA,CHI,099,CHI 099,TBA,-,Special Study,The Staff,V
411,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
412,@,TBA,CHI,192,CHI 192,TBA,-,Int Chi/Latino Community,The Staff,V
413,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
414,@,TBA,CHI,194HA,CHI 194HA,TBA,-,Sen Hon Research,The Staff,V
415,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
416,@,TBA,CHI,194HA,CHI 194HA,TBA,002,Sen Hon Research,"Cuevas, O",V
417,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
418,@,TBA,CHI,194HB,CHI 194HB,TBA,-,Sen Hon Research,The Staff,V
419,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
420,@,TBA,CHI,194HC,CHI 194HC,TBA,-,Sen Hon Research,The Staff,V
421,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
422,@,TBA,CHI,198,CHI 198,TBA,-,Directed Gp Study,The Staff,V
423,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
424,@,"12:10 - 2:00 PM, TR",CHI,198,CHI 198,ONLINE,004,Directed Gp Study,"Flores, Y",V
425,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
426,@,TBA,CHI,199,CHI 199,TBA,-,Special Study,The Staff,V
427,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
428,@,TBA,CHI,298,CHI 298,TBA,-,Group Study,The Staff,V
429,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
430,@,TBA,CHI,299,CHI 299,TBA,-,Special Study,The Staff,V
431,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
432,@,TBA,CHI,396,CHI 396,TBA,-,Teach Asst Train,"Rojas, C",V
433,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
434,@,TBA,CHN,098,CHN 098,TBA,-,Dir Group Study,The Staff,V
435,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
436,@,TBA,CHN,099,CHN 099,TBA,-,Study For Undergrad,The Staff,V
437,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
438,@,TBA,CHN,192,CHN 192,TBA,-,Chinese Intern,The Staff,V
439,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
440,@,TBA,CHN,197T,CHN 197T,TBA,-,Tutoring in Chinese,The Staff,V
441,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
442,@,TBA,CHN,198,CHN 198,TBA,-,Dir Group Study,The Staff,V
443,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
444,@,TBA,CHN,199,CHN 199,TBA,-,Study Adv Undergrad,The Staff,V
445,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
446,@,TBA,CHN,299,CHN 299,TBA,-,Research,The Staff,V
447,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
448,@,TBA,CHN,396,CHN 396,TBA,-,Teaching Asst Train Prac,The Staff,V
449,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
450,@,TBA,CDM,192,CDM 192,TBA,-,Internship,The Staff,V
451,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
452,@,TBA,CDM,198,CDM 198,TBA,-,Directed Group Study,The Staff,V
453,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
454,@,"12:10 - 3:00 PM, T",CDM,198,CDM 198,ARTANX 112,001,Directed Group Study,"Smith, A",V
455,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
456,@,TBA,CDM,199,CDM 199,TBA,-,Special Study for Adv UG,The Staff,V
457,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
458,@,TBA,CDM,396,CDM 396,TBA,-,Teaching Asst Train Prac,The Staff,V
459,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
460,@,TBA,CLA,098,CLA 098,TBA,-,Directed Group Study,The Staff,V
461,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
462,@,TBA,CLA,194HA,CLA 194HA,TBA,-,Honors,The Staff,3.0
463,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
464,@,TBA,CLA,194HA,CLA 194HA,TBA,-,Honors,The Staff,3.0
465,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
466,@,TBA,CLA,194HB,CLA 194HB,TBA,-,Honors,The Staff,3.0
467,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
468,@,TBA,CLA,194HB,CLA 194HB,TBA,-,Honors,The Staff,3.0
469,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
470,@,TBA,CLA,197TC,CLA 197TC,TBA,-,Community Tutoring,The Staff,V
471,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
472,@,TBA,CLA,198,CLA 198,TBA,-,Directed Gp Study,The Staff,V
473,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
474,@,TBA,CLA,199,CLA 199,TBA,-,Special Study,The Staff,V
475,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
476,@,TBA,CLA,299,CLA 299,TBA,-,Research,The Staff,V
477,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
478,@,TBA,CLH,203,CLH 203,TBA,001,Methods Clin Research,"Nishijima,Zeki",3.0
479,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
480,@,TBA,CLH,203,CLH 203,TBA,001,Methods Clin Research,"Nishijima,Zeki",3.0
481,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
482,@,TBA,CLH,203,CLH 203,TBA,001,Methods Clin Research,"Nishijima,Zeki",3.0
483,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
484,@,TBA,CLH,204,CLH 204,TBA,001,The Ethics of Research,"Fedyk, M",1.0
485,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
486,@,TBA,CLH,209,CLH 209,TBA,001,"Intro Grant Writing, II","Ozonoff, S",1.0
487,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
488,@,TBA,CLH,211,CLH 211,TBA,001,Critical Assessment,"Bold,Franks,Lane,Romano",1.0
489,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
490,@,TBA,CLH,222,CLH 222,TBA,001,Ethics in Stem Cell Biol,"Ikemoto,Rich",1.0
491,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
492,@,"1:40 - 3:30 PM, R",CLH,230,CLH 230,GENBIO,001,CHF Disease Mechanism,"Knowlton, A",3.0
493,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
494,@,"1:40 - 3:30 PM, R",CLH,230,CLH 230,GENBIO,002,CHF Disease Mechanism,"Goldkorn, T",3.0
495,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
496,@,TBA,CLH,240,CLH 240,TBA,001,Research Integration,"Schaefer, S",1.0
497,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
498,@,TBA,CLH,240,CLH 240,TBA,001,Research Integration,"Schaefer, S",1.0
499,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
500,@,"8:30 - 10:20 AM, TR",CLH,245,CLH 245,UCDMCS,002,Biostat for Biomed Sci,"Kim, K",4.0
501,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
502,@,TBA,CLH,290A,CLH 290A,TBA,001,Hot Topics Clinical Res,"Hotz, C",1.0
503,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
504,@,TBA,CLH,290A,CLH 290A,TBA,002,Hot Topics Clinical Res,"Tarantal, A",1.0
505,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
506,@,TBA,CLH,290B,CLH 290B,TBA,001,Hot Top Stem Cell Bio,"Tarantal, A",1.0
507,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
508,@,TBA,CLH,290C,CLH 290C,TBA,001,Literature Stem Cell Bio,"Tarantal, A",1.0
509,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
510,@,TBA,CLH,298,CLH 298,TBA,-,Group Study,The Staff,V
511,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
512,@,TBA,CLH,299,CLH 299,TBA,-,Clinical Research,The Staff,V
513,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
514,@,TBA,CGS,199,CGS 199,TBA,-,Special Study,The Staff,V
515,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
516,@,TBA,CMN,192,CMN 192,TBA,-,Intern in Communication,The Staff,V
517,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
518,@,TBA,CMN,194H,CMN 194H,TBA,-,Honors Thesis,4.0,
519,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
520,@,TBA,CMN,197T,CMN 197T,TBA,-,Tutoring Communication,The Staff,V
521,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
522,@,TBA,CMN,198,CMN 198,TBA,-,Directed Group Study,The Staff,V
523,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
524,@,TBA,CMN,199,CMN 199,TBA,-,Special Study Adv Ugrad,V,
525,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
526,@,TBA,CMN,298,CMN 298,TBA,-,Group Study,The Staff,V
527,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
528,@,TBA,CMN,299,CMN 299,TBA,-,Individual Study,The Staff,V
529,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
530,@,TBA,CMN,299R,CMN 299R,TBA,-,Thesis/Dissrtn Res/Writ,The Staff,V
531,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
532,@,TBA,CMN,396,CMN 396,TBA,-,Teaching Asst Train Prac,The Staff,V
533,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
534,@,TBA,CRD,092,CRD 092,TBA,-,Internship,The Staff,V
535,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
536,@,TBA,CRD,099,CRD 099,TBA,-,Special Study,The Staff,V
537,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
538,@,TBA,CRD,192,CRD 192,TBA,-,Internship,The Staff,V
539,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
540,@,TBA,CRD,197T,CRD 197T,TBA,-,Tutor in Comm & Reg Dev,The Staff,V
541,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
542,@,TBA,CRD,199,CRD 199,TBA,-,Special Study,The Staff,V
543,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
544,@,TBA,CRD,292,CRD 292,TBA,-,Graduate Internship,The Staff,V
545,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
546,@,TBA,CRD,299,CRD 299,TBA,-,Research,The Staff,V
547,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
548,@,TBA,COM,098,COM 098,TBA,-,Directed Gp Study,The Staff,V
549,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
550,@,TBA,COM,099,COM 099,TBA,-,Special Study,The Staff,V
551,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
552,@,TBA,COM,194H,COM 194H,TBA,-,Honors Study,The Staff,V
553,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
554,@,TBA,COM,197T,COM 197T,TBA,-,Tutoring,The Staff,V
555,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
556,@,TBA,COM,198,COM 198,TBA,-,Directed Gp Study,The Staff,V
557,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
558,@,TBA,COM,199,COM 199,TBA,-,Special Study,The Staff,V
559,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
560,@,TBA,COM,250A,COM 250A,TBA,-,Research in Primary Lit,The Staff,4.0
561,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
562,@,TBA,COM,250B,COM 250B,TBA,-,Research in Second Lit,The Staff,4.0
563,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
564,@,TBA,COM,250C,COM 250C,TBA,-,Res in Third Lit/Topic,The Staff,4.0
565,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
566,@,TBA,COM,250C,COM 250C,TBA,-,Res in Third Lit/Topic,The Staff,4.0
567,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
568,@,TBA,COM,250D,COM 250D,TBA,-,Dissertation Prospectus,The Staff,4.0
569,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
570,@,TBA,COM,297,COM 297,TBA,-,Directed Indep Study,The Staff,4.0
571,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
572,@,TBA,COM,297,COM 297,TBA,-,Directed Indep Study,The Staff,4.0
573,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
574,@,TBA,COM,298,COM 298,TBA,-,Direct Gp Study,The Staff,V
575,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
576,@,TBA,COM,299,COM 299,TBA,-,Individual Study,The Staff,V
577,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
578,@,TBA,COM,299D,COM 299D,TBA,-,Special Study,The Staff,V
579,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
580,@,TBA,COM,390,COM 390,TBA,001,Teaching Comp Lit,"Ross, C",4.0
581,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
582,@,TBA,COM,396,COM 396,TBA,-,Teaching Asst Train Prac,The Staff,V
583,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
584,@,TBA,CNS,092,CNS 092,TBA,-,Internship,The Staff,V
585,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
586,@,TBA,CNS,192,CNS 192,TBA,-,Internship,The Staff,V
587,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
588,@,TBA,CNS,198,CNS 198,TBA,-,Directed Gp Study,The Staff,V
589,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
590,@,TBA,CNS,199,CNS 199,TBA,-,Special Study,The Staff,V
591,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
592,@,TBA,CNS,299,CNS 299,TBA,-,Research,The Staff,V
593,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
594,@,TBA,CST,270A,CST 270A,TBA,-,CST Research,The Staff,4.0
595,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
596,@,TBA,CST,270A,CST 270A,TBA,-,CST Research,The Staff,4.0
597,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
598,@,TBA,CST,270B,CST 270B,TBA,-,CST Research,The Staff,4.0
599,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
600,@,TBA,CST,270B,CST 270B,TBA,-,CST Research,The Staff,4.0
601,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
602,@,TBA,CST,270C,CST 270C,TBA,-,CST Research,The Staff,4.0
603,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
604,@,TBA,CST,270C,CST 270C,TBA,-,CST Research,The Staff,4.0
605,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
606,@,TBA,CST,298,CST 298,TBA,-,Group Research,The Staff,V
607,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
608,@,TBA,CST,299,CST 299,TBA,-,Directed Research,The Staff,V
609,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
610,@,TBA,CST,299D,CST 299D,TBA,-,Dissertation Research,The Staff,V
611,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
612,@,TBA,CST,396,CST 396,TBA,-,Teaching Asst Train Prac,The Staff,V
613,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
614,@,TBA,DES,099,DES 099,TBA,-,Special Study,The Staff,V
615,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
616,@,TBA,DES,192,DES 192,TBA,-,Internship,The Staff,V
